,Sno,Title,Bed,Bath,Price,Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Internet,Garden / Patio / Balcony,Microwave,Gym,Pets Allowed,Location_11 Court Manor House,Location_2 Morehampton Terrace,Location_21 Rossmore Park,Location_22 Rinawade Park,Location_41 Prospect Lawn,Location_Ballycumber,Location_Belmayne,Location_Bird Avenue,Location_Block A,Location_Bray,Location_Burkeen,Location_Burlington road,Location_Christchurch,Location_Co. Carlow,Location_Co. Cavan,Location_Co. Clare,Location_Co. Cork,Location_Co. Donegal,Location_Co. Down,Location_Co. Dublin,Location_Co. Fermanagh,Location_Co. Galway,Location_Co. Kerry,Location_Co. Kildare,Location_Co. Kilkenny,Location_Co. Laois,Location_Co. Leitrim,Location_Co. Limerick,Location_Co. Longford,Location_Co. Louth,Location_Co. Mayo,Location_Co. Meath,Location_Co. Monaghan,Location_Co. Offaly,Location_Co. Roscommon,Location_Co. Sligo,Location_Co. Tipperary,Location_Co. Waterford,Location_Co. Westmeath,Location_Co. Wexford,Location_Co. Wicklow,Location_Corglass,Location_Cork City Centre,Location_Dublin 1,Location_Dublin 10,Location_Dublin 11,Location_Dublin 12,Location_Dublin 13,Location_Dublin 14,Location_Dublin 15,Location_Dublin 16,Location_Dublin 17,Location_Dublin 18,Location_Dublin 2,Location_Dublin 20,Location_Dublin 22,Location_Dublin 24,Location_Dublin 3,Location_Dublin 4,Location_Dublin 5,Location_Dublin 6,Location_Dublin 6W,Location_Dublin 7,Location_Dublin 8,Location_Dublin 9,Location_Dublin City Centre,Location_East Wall,Location_Galway City Centre,Location_Glinsk,Location_Hazelbury Green,Location_Irishtown Road,Location_Kew Park Crescent,Location_Kincora Road,Location_Lancaster Gate,Location_Landscape Terrace,Location_Lee Road,Location_Leeson Street Upper,Location_Letterkenny,Location_Limerick City Centre,Location_Phoenix Park Racecourse,Location_Rathgar Avenue,Location_Riverbank,Location_Straffan,Location_Streamstown Lane,Location_Waterford City Centre
1087,1088,"Apartment 58, Tibradden, The Crescent, Knocklyon",2,2,582,1,1,1,1,1,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1088,1089,"34 The Meadows, Ballymoney, Ballymoney",3,2,500,1,1,1,1,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1089,1090,"Apartment 3, 55 Rathmines Road Upper, Rathmines",1,1,462,0,0,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1090,1091,"Apartment 5 , 88 Grove Park, Rathmines",1,1,342,0,0,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1091,1092,"Apartment 1, 20 Richmond Street North",2,1,466,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1092,1093,Ardilaun Court,2,2,650,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1093,1094,"Duplex Apartment Dun Na Carraige, Blackrock, Salthill",3,2,875,1,1,1,0,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1094,1095,"REDUCTION - Marsham Court,Stillorgan,Blackrock,Co. Dublin, Kilmacud",3,1,725,1,1,1,1,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1095,1096,"Phibsborough Road, Phibsborough",1,1,375,1,1,1,1,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1096,1097,"14 Sandyview Drive, Riverside (Six month lease only), Tuam Road",4,4,665,1,1,1,0,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1097,1098,"Fairview Strand, Fairview",1,1,300,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1098,1099,"34 The Meadows, Ballymoney, Ballymoney",3,2,500,1,1,1,1,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1099,1100,"Palmerstown Oranmore , Oranmore",1,1,250,1,0,1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100,1101,"Compass building, Seabourne View, Greystones",2,2,469,1,1,1,0,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1101,1102,"Apartment Cuirt Seoige , Headford Road",2,2,475,0,1,1,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1102,1103,"Cullenswood House, Northbrook Avenue, Ranelagh",2,1,700,1,0,1,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1103,1104,"18 Fortunes Lawn, Citywest, Citywest",2,2,506,1,1,1,1,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1104,1105,"Castlemanor Ballymakenny rd Drogheda Co. Louth, Townley Hall",3,3,588,0,1,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1105,1106,"School Road, Carnmore, Clennascaul",4,1,700,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
